nr,nazwa,pp,numberOfSeeds,seeds,totalNumberOfSeeds,numberOfNodes,step,infectedPerStep,infectedTotal,infectedTotalPercentage,computionalTime,limitPercentage
5,12,0.1,1,[104],1,1133,1,11,12,1.059135039717564,[],3
5,12,0.1,1,[104],1,1133,2,18,30,2.64783759929391,[],3
5,12,0.1,1,[104],1,1133,3,26,56,4.942630185348632,[],3
5,12,0.1,1,[104],1,1133,4,42,98,8.649602824360105,[],3
5,12,0.1,1,[104],1,1133,5,71,169,14.916151809355693,[],3
5,12,0.1,1,[104],1,1133,6,74,243,21.44748455428067,[],3
5,12,0.1,1,[104],1,1133,7,53,296,26.12533097969991,[],3
5,12,0.1,1,[104],1,1133,8,59,355,31.332744924977934,[],3
5,12,0.1,1,[104],1,1133,9,42,397,35.039717563989406,[],3
5,12,0.1,1,[104],1,1133,10,34,431,38.0406001765225,[],3
5,12,0.1,1,[104],1,1133,11,16,447,39.45278022947926,[],3
5,12,0.1,1,[104],1,1133,12,10,457,40.33539276257723,[],3
5,12,0.1,1,[104],1,1133,13,4,461,40.68843777581642,[],3
5,12,0.1,1,[104],1,1133,14,1,462,40.77669902912621,[],3
5,12,0.1,1,[104],1,1133,15,2,464,40.95322153574581,[],3
5,12,0.1,1,[104],1,1133,16,3,467,41.2180052956752,[],3
5,12,0.1,1,[104],1,1133,17,0,467,41.2180052956752,[],3
5,12,0.1,1,[40],2,1133,18,0,468,41.30626654898499,[],3
5,12,0.1,1,[182],3,1133,19,2,471,41.57105030891439,[],3
5,12,0.1,1,[182],3,1133,20,1,472,41.65931156222418,[],3
5,12,0.1,1,[182],3,1133,21,0,472,41.65931156222418,[],3
5,12,0.1,1,[587],4,1133,22,0,473,41.74757281553398,[],3
5,12,0.1,1,[127],5,1133,23,0,474,41.83583406884378,[],3
5,12,0.1,1,[44],6,1133,24,1,476,42.01235657546337,[],3
5,12,0.1,1,[44],6,1133,25,1,477,42.10061782877317,[],3
5,12,0.1,1,[44],6,1133,26,0,477,42.10061782877317,[],3
5,12,0.1,1,[37],7,1133,27,0,478,42.18887908208296,[],3
5,12,0.1,1,[774],8,1133,28,1,480,42.36540158870256,[],3
5,12,0.1,1,[774],8,1133,29,0,480,42.36540158870256,[],3
5,12,0.1,1,[211],9,1133,30,0,481,42.453662842012356,[],3
5,12,0.1,1,[589],10,1133,31,1,483,42.63018534863195,[],3
5,12,0.1,1,[589],10,1133,32,2,485,42.806707855251545,[],3
5,12,0.1,1,[589],10,1133,33,1,486,42.89496910856134,[],3
5,12,0.1,1,[589],10,1133,34,0,486,42.89496910856134,[],3
5,12,0.1,1,[286],11,1133,35,0,487,42.983230361871136,[],3
5,12,0.1,1,[130],12,1133,36,2,490,43.24801412180053,[],3
5,12,0.1,1,[130],12,1133,37,2,492,43.42453662842012,[],3
5,12,0.1,1,[130],12,1133,38,1,493,43.51279788172992,[],3
5,12,0.1,1,[130],12,1133,39,0,493,43.51279788172992,[],3
5,12,0.1,1,[72],13,1133,40,0,494,43.60105913503972,[],3
5,12,0.1,1,[204],14,1133,41,0,495,43.689320388349515,[],3
5,12,0.1,1,[1004],15,1133,42,2,498,43.95410414827891,[],3
5,12,0.1,1,[1004],15,1133,43,1,499,44.042365401588704,[],3
5,12,0.1,1,[1004],15,1133,44,0,499,44.042365401588704,[],3
5,12,0.1,1,[414],16,1133,45,0,500,44.1306266548985,[],3
5,12,0.1,1,[848],17,1133,46,1,502,44.3071491615181,[],3
5,12,0.1,1,[848],17,1133,47,1,503,44.39541041482789,[],3
5,12,0.1,1,[848],17,1133,48,0,503,44.39541041482789,[],3
5,12,0.1,1,[705],18,1133,49,0,504,44.48367166813769,[],3
5,12,0.1,1,[311],19,1133,50,1,506,44.66019417475729,[],3
5,12,0.1,1,[311],19,1133,51,2,508,44.83671668137688,[],3
5,12,0.1,1,[311],19,1133,52,0,508,44.83671668137688,[],3
5,12,0.1,1,[269],20,1133,53,0,509,44.92497793468667,[],3
5,12,0.1,1,[157],21,1133,54,0,510,45.01323918799647,[],3
5,12,0.1,1,[84],22,1133,55,1,512,45.18976169461607,[],3
5,12,0.1,1,[84],22,1133,56,2,514,45.36628420123566,[],3
5,12,0.1,1,[84],22,1133,57,1,515,45.45454545454545,[],3
5,12,0.1,1,[84],22,1133,58,1,516,45.54280670785525,[],3
5,12,0.1,1,[84],22,1133,59,1,517,45.63106796116505,[],3
5,12,0.1,1,[84],22,1133,60,1,518,45.71932921447485,[],3
5,12,0.1,1,[84],22,1133,61,2,520,45.89585172109444,[],3
5,12,0.1,1,[84],22,1133,62,1,521,45.98411297440423,[],3
5,12,0.1,1,[84],22,1133,63,1,522,46.072374227714036,[],3
5,12,0.1,1,[84],22,1133,64,0,522,46.072374227714036,[],3
5,12,0.1,1,[135],23,1133,65,0,523,46.16063548102383,[],3
5,12,0.1,1,[693],24,1133,66,0,524,46.24889673433363,[],3
5,12,0.1,1,[1068],25,1133,67,0,525,46.33715798764342,[],3
5,12,0.1,1,[24],26,1133,68,0,526,46.42541924095322,[],3
5,12,0.1,1,[91],27,1133,69,0,527,46.51368049426302,[],3
5,12,0.1,1,[417],28,1133,70,1,529,46.69020300088261,[],3
5,12,0.1,1,[417],28,1133,71,0,529,46.69020300088261,[],3
5,12,0.1,1,[333],29,1133,72,0,530,46.77846425419241,[],3
5,12,0.1,1,[446],30,1133,73,0,531,46.8667255075022,[],3
5,12,0.1,1,[339],31,1133,74,1,533,47.0432480141218,[],3
5,12,0.1,1,[339],31,1133,75,0,533,47.0432480141218,[],3
5,12,0.1,1,[554],32,1133,76,0,534,47.131509267431596,[],3
5,12,0.1,1,[357],33,1133,77,0,535,47.21977052074139,[],3
5,12,0.1,2,"[104, 22]",2,1133,1,17,19,1.6769638128861428,[],3
5,12,0.1,2,"[104, 22]",2,1133,2,33,52,4.5895851721094445,[],3
5,12,0.1,2,"[104, 22]",2,1133,3,56,108,9.532215357458076,[],3
5,12,0.1,2,"[104, 22]",2,1133,4,74,182,16.063548102383056,[],3
5,12,0.1,2,"[104, 22]",2,1133,5,99,281,24.801412180052957,[],3
5,12,0.1,2,"[104, 22]",2,1133,6,72,353,31.156222418358343,[],3
5,12,0.1,2,"[104, 22]",2,1133,7,47,400,35.3045013239188,[],3
5,12,0.1,2,"[104, 22]",2,1133,8,36,436,38.48190644307149,[],3
5,12,0.1,2,"[104, 22]",2,1133,9,19,455,40.15887025595764,[],3
5,12,0.1,2,"[104, 22]",2,1133,10,6,461,40.68843777581642,[],3
5,12,0.1,2,"[104, 22]",2,1133,11,3,464,40.95322153574581,[],3
5,12,0.1,2,"[104, 22]",2,1133,12,3,467,41.2180052956752,[],3
5,12,0.1,2,"[104, 22]",2,1133,13,0,467,41.2180052956752,[],3
5,12,0.1,2,"[40, 182]",4,1133,14,0,469,41.394527802294796,[],3
5,12,0.1,2,"[587, 127]",6,1133,15,2,473,41.74757281553398,[],3
5,12,0.1,2,"[587, 127]",6,1133,16,2,475,41.924095322153576,[],3
5,12,0.1,2,"[587, 127]",6,1133,17,1,476,42.01235657546337,[],3
5,12,0.1,2,"[587, 127]",6,1133,18,0,476,42.01235657546337,[],3
5,12,0.1,2,"[44, 37]",8,1133,19,0,478,42.18887908208296,[],3
5,12,0.1,2,"[774, 211]",10,1133,20,1,481,42.453662842012356,[],3
5,12,0.1,2,"[774, 211]",10,1133,21,1,482,42.54192409532215,[],3
5,12,0.1,2,"[774, 211]",10,1133,22,1,483,42.63018534863195,[],3
5,12,0.1,2,"[774, 211]",10,1133,23,1,484,42.71844660194174,[],3
5,12,0.1,2,"[774, 211]",10,1133,24,0,484,42.71844660194174,[],3
5,12,0.1,2,"[589, 286]",12,1133,25,0,486,42.89496910856134,[],3
5,12,0.1,2,"[130, 72]",14,1133,26,3,491,43.336275375110326,[],3
5,12,0.1,2,"[130, 72]",14,1133,27,2,493,43.51279788172992,[],3
5,12,0.1,2,"[130, 72]",14,1133,28,1,494,43.60105913503972,[],3
5,12,0.1,2,"[130, 72]",14,1133,29,0,494,43.60105913503972,[],3
5,12,0.1,2,"[204, 1004]",16,1133,30,0,496,43.77758164165931,[],3
5,12,0.1,2,"[414, 848]",18,1133,31,2,500,44.1306266548985,[],3
5,12,0.1,2,"[414, 848]",18,1133,32,3,503,44.39541041482789,[],3
5,12,0.1,2,"[414, 848]",18,1133,33,0,503,44.39541041482789,[],3
5,12,0.1,2,"[705, 311]",20,1133,34,0,505,44.571932921447484,[],3
5,12,0.1,2,"[269, 157]",22,1133,35,3,510,45.01323918799647,[],3
5,12,0.1,2,"[269, 157]",22,1133,36,1,511,45.10150044130627,[],3
5,12,0.1,2,"[269, 157]",22,1133,37,1,512,45.18976169461607,[],3
5,12,0.1,2,"[269, 157]",22,1133,38,0,512,45.18976169461607,[],3
5,12,0.1,2,"[84, 135]",24,1133,39,0,514,45.36628420123566,[],3
5,12,0.1,2,"[693, 1068]",26,1133,40,1,517,45.63106796116505,[],3
5,12,0.1,2,"[693, 1068]",26,1133,41,1,518,45.71932921447485,[],3
5,12,0.1,2,"[693, 1068]",26,1133,42,1,519,45.80759046778464,[],3
5,12,0.1,2,"[693, 1068]",26,1133,43,1,520,45.89585172109444,[],3
5,12,0.1,2,"[693, 1068]",26,1133,44,1,521,45.98411297440423,[],3
5,12,0.1,2,"[693, 1068]",26,1133,45,2,523,46.16063548102383,[],3
5,12,0.1,2,"[693, 1068]",26,1133,46,1,524,46.24889673433363,[],3
5,12,0.1,2,"[693, 1068]",26,1133,47,1,525,46.33715798764342,[],3
5,12,0.1,2,"[693, 1068]",26,1133,48,0,525,46.33715798764342,[],3
5,12,0.1,2,"[24, 91]",28,1133,49,0,527,46.51368049426302,[],3
5,12,0.1,2,"[417, 333]",30,1133,50,1,530,46.77846425419241,[],3
5,12,0.1,2,"[417, 333]",30,1133,51,0,530,46.77846425419241,[],3
5,12,0.1,2,"[446, 339]",32,1133,52,0,532,46.954986760812,[],3
5,12,0.1,1,[554],33,1133,53,1,534,47.131509267431596,[],3
5,12,0.1,1,[554],33,1133,54,0,534,47.131509267431596,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,1,24,28,2.471315092674316,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,2,50,78,6.884377758164166,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,3,76,154,13.592233009708737,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,4,87,241,21.270962047661076,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,5,88,329,29.037952338923212,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,6,51,380,33.53927625772286,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,7,36,416,36.716681376875556,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,8,27,443,39.09973521624007,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,9,16,459,40.51191526919683,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,10,2,461,40.68843777581642,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,11,3,464,40.95322153574581,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,12,3,467,41.2180052956752,[],3
5,12,0.1,4,"[104, 22, 332, 15]",4,1133,13,0,467,41.2180052956752,[],3
5,12,0.1,4,"[40, 182, 587, 127]",8,1133,14,0,471,41.57105030891439,[],3
5,12,0.1,4,"[44, 37, 774, 211]",12,1133,15,3,478,42.18887908208296,[],3
5,12,0.1,4,"[44, 37, 774, 211]",12,1133,16,4,482,42.54192409532215,[],3
5,12,0.1,4,"[44, 37, 774, 211]",12,1133,17,1,483,42.63018534863195,[],3
5,12,0.1,4,"[44, 37, 774, 211]",12,1133,18,1,484,42.71844660194174,[],3
5,12,0.1,4,"[44, 37, 774, 211]",12,1133,19,0,484,42.71844660194174,[],3
5,12,0.1,4,"[589, 286, 130, 72]",16,1133,20,0,488,43.07149161518093,[],3
5,12,0.1,4,"[204, 1004, 414, 848]",20,1133,21,4,496,43.77758164165931,[],3
5,12,0.1,4,"[204, 1004, 414, 848]",20,1133,22,6,502,44.3071491615181,[],3
5,12,0.1,4,"[204, 1004, 414, 848]",20,1133,23,1,503,44.39541041482789,[],3
5,12,0.1,4,"[204, 1004, 414, 848]",20,1133,24,0,503,44.39541041482789,[],3
5,12,0.1,4,"[705, 311, 269, 157]",24,1133,25,0,507,44.74845542806708,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,26,4,515,45.45454545454545,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,27,2,517,45.63106796116505,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,28,1,518,45.71932921447485,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,29,1,519,45.80759046778464,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,30,1,520,45.89585172109444,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,31,1,521,45.98411297440423,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,32,2,523,46.16063548102383,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,33,1,524,46.24889673433363,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,34,1,525,46.33715798764342,[],3
5,12,0.1,4,"[84, 135, 693, 1068]",28,1133,35,0,525,46.33715798764342,[],3
5,12,0.1,4,"[24, 91, 417, 333]",32,1133,36,0,529,46.69020300088261,[],3
5,12,0.1,1,[446],33,1133,37,1,531,46.8667255075022,[],3
5,12,0.1,1,[446],33,1133,38,1,532,46.954986760812,[],3
5,12,0.1,1,[446],33,1133,39,0,532,46.954986760812,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,1,40,48,4.236540158870256,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,2,73,121,10.679611650485436,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,3,98,219,19.329214474845543,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,4,95,314,27.714033539276254,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,5,77,391,34.510150044130626,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,6,37,428,37.775816416593116,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,7,20,448,39.541041482789055,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,8,17,465,41.04148278905561,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,9,6,471,41.57105030891439,[],3
5,12,0.1,8,"[104, 22, 332, 15, 40, 41, 232, 75]",8,1133,10,0,471,41.57105030891439,[],3
5,12,0.1,8,"[182, 587, 127, 44, 37, 774, 211, 589]",16,1133,11,0,479,42.27714033539276,[],3
5,12,0.1,8,"[286, 130, 72, 204, 1004, 414, 848, 705]",24,1133,12,4,491,43.336275375110326,[],3
5,12,0.1,8,"[286, 130, 72, 204, 1004, 414, 848, 705]",24,1133,13,13,504,44.48367166813769,[],3
5,12,0.1,8,"[286, 130, 72, 204, 1004, 414, 848, 705]",24,1133,14,1,505,44.571932921447484,[],3
5,12,0.1,8,"[286, 130, 72, 204, 1004, 414, 848, 705]",24,1133,15,0,505,44.571932921447484,[],3
5,12,0.1,8,"[311, 269, 157, 84, 135, 693, 1068, 24]",32,1133,16,0,513,45.27802294792586,[],3
5,12,0.1,1,[91],33,1133,17,4,518,45.71932921447485,[],3
5,12,0.1,1,[91],33,1133,18,3,521,45.98411297440423,[],3
5,12,0.1,1,[91],33,1133,19,1,522,46.072374227714036,[],3
5,12,0.1,1,[91],33,1133,20,1,523,46.16063548102383,[],3
5,12,0.1,1,[91],33,1133,21,1,524,46.24889673433363,[],3
5,12,0.1,1,[91],33,1133,22,2,526,46.42541924095322,[],3
5,12,0.1,1,[91],33,1133,23,1,527,46.51368049426302,[],3
5,12,0.1,1,[91],33,1133,24,1,528,46.601941747572816,[],3
5,12,0.1,1,[91],33,1133,25,0,528,46.601941747572816,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,1,64,80,7.0609002647837595,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,2,93,173,15.26919682259488,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,3,99,272,24.007060900264783,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,4,78,350,30.89143865842895,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,5,59,409,36.09885260370697,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,6,28,437,38.57016769638129,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,7,15,452,39.894086496028244,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,8,15,467,41.2180052956752,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,9,4,471,41.57105030891439,[],3
5,12,0.1,16,"[104, 22, 332, 15, 40, 41, 232, 75, 23, 195, 71, 354, 134, 353, 577, 20]",16,1133,10,0,471,41.57105030891439,[],3
5,12,0.1,16,"[182, 587, 127, 44, 37, 774, 211, 589, 286, 130, 72, 204, 1004, 414, 848, 705]",32,1133,11,0,487,42.983230361871136,[],3
5,12,0.1,1,[311],33,1133,12,15,503,44.39541041482789,[],3
5,12,0.1,1,[311],33,1133,13,5,508,44.83671668137688,[],3
5,12,0.1,1,[311],33,1133,14,0,508,44.83671668137688,[],3
4,12,0.1,1,[104],1,1133,1,8,9,0.7943512797881729,[],3
4,12,0.1,1,[104],1,1133,2,15,24,2.118270079435128,[],3
4,12,0.1,1,[104],1,1133,3,21,45,3.971756398940865,[],3
4,12,0.1,1,[104],1,1133,4,29,74,6.531332744924978,[],3
4,12,0.1,1,[104],1,1133,5,36,110,9.70873786407767,[],3
4,12,0.1,1,[104],1,1133,6,38,148,13.062665489849955,[],3
4,12,0.1,1,[104],1,1133,7,49,197,17.387466902030006,[],3
4,12,0.1,1,[104],1,1133,8,46,243,21.44748455428067,[],3
4,12,0.1,1,[104],1,1133,9,34,277,24.44836716681377,[],3
4,12,0.1,1,[104],1,1133,10,22,299,26.3901147396293,[],3
4,12,0.1,1,[104],1,1133,11,17,316,27.890556045895853,[],3
4,12,0.1,1,[104],1,1133,12,15,331,29.21447484554281,[],3
4,12,0.1,1,[104],1,1133,13,5,336,29.655781112091788,[],3
4,12,0.1,1,[104],1,1133,14,2,338,29.832303618711386,[],3
4,12,0.1,1,[104],1,1133,15,0,338,29.832303618711386,[],3
4,12,0.1,1,[195],2,1133,16,0,339,29.92056487202118,[],3
4,12,0.1,1,[353],3,1133,17,1,341,30.097087378640776,[],3
4,12,0.1,1,[353],3,1133,18,3,344,30.36187113857017,[],3
4,12,0.1,1,[353],3,1133,19,0,344,30.36187113857017,[],3
4,12,0.1,1,[182],4,1133,20,0,345,30.450132391879965,[],3
4,12,0.1,1,[428],5,1133,21,3,349,30.803177405119154,[],3
4,12,0.1,1,[428],5,1133,22,0,349,30.803177405119154,[],3
4,12,0.1,1,[340],6,1133,23,0,350,30.89143865842895,[],3
4,12,0.1,1,[105],7,1133,24,7,358,31.597528684907328,[],3
4,12,0.1,1,[105],7,1133,25,7,365,32.21535745807591,[],3
4,12,0.1,1,[105],7,1133,26,3,368,32.4801412180053,[],3
4,12,0.1,1,[105],7,1133,27,1,369,32.568402471315096,[],3
4,12,0.1,1,[105],7,1133,28,1,370,32.65666372462489,[],3
4,12,0.1,1,[105],7,1133,29,0,370,32.65666372462489,[],3
4,12,0.1,1,[218],8,1133,30,0,371,32.74492497793469,[],3
4,12,0.1,1,[459],9,1133,31,1,373,32.92144748455428,[],3
4,12,0.1,1,[459],9,1133,32,5,378,33.36275375110326,[],3
4,12,0.1,1,[459],9,1133,33,0,378,33.36275375110326,[],3
4,12,0.1,1,[453],10,1133,34,0,379,33.451015004413065,[],3
4,12,0.1,1,[9],11,1133,35,2,382,33.71579876434245,[],3
4,12,0.1,1,[9],11,1133,36,2,384,33.89232127096205,[],3
4,12,0.1,1,[9],11,1133,37,1,385,33.980582524271846,[],3
4,12,0.1,1,[9],11,1133,38,1,386,34.06884377758164,[],3
4,12,0.1,1,[9],11,1133,39,0,386,34.06884377758164,[],3
4,12,0.1,1,[56],12,1133,40,0,387,34.15710503089144,[],3
4,12,0.1,1,[597],13,1133,41,0,388,34.24536628420123,[],3
4,12,0.1,1,[338],14,1133,42,1,390,34.42188879082083,[],3
4,12,0.1,1,[338],14,1133,43,1,391,34.510150044130626,[],3
4,12,0.1,1,[338],14,1133,44,0,391,34.510150044130626,[],3
4,12,0.1,1,[142],15,1133,45,0,392,34.59841129744042,[],3
4,12,0.1,1,[774],16,1133,46,2,395,34.863195057369815,[],3
4,12,0.1,1,[774],16,1133,47,5,400,35.3045013239188,[],3
4,12,0.1,1,[774],16,1133,48,1,401,35.392762577228595,[],3
4,12,0.1,1,[774],16,1133,49,0,401,35.392762577228595,[],3
4,12,0.1,1,[89],17,1133,50,0,402,35.48102383053839,[],3
4,12,0.1,1,[211],18,1133,51,0,403,35.56928508384819,[],3
4,12,0.1,1,[611],19,1133,52,3,407,35.92233009708738,[],3
4,12,0.1,1,[611],19,1133,53,2,409,36.09885260370697,[],3
4,12,0.1,1,[611],19,1133,54,2,411,36.27537511032657,[],3
4,12,0.1,1,[611],19,1133,55,2,413,36.45189761694616,[],3
4,12,0.1,1,[611],19,1133,56,2,415,36.62842012356575,[],3
4,12,0.1,1,[611],19,1133,57,1,416,36.716681376875556,[],3
4,12,0.1,1,[611],19,1133,58,1,417,36.80494263018535,[],3
4,12,0.1,1,[611],19,1133,59,0,417,36.80494263018535,[],3
4,12,0.1,1,[589],20,1133,60,0,418,36.89320388349515,[],3
4,12,0.1,1,[659],21,1133,61,1,420,37.06972639011474,[],3
4,12,0.1,1,[659],21,1133,62,2,422,37.246248896734336,[],3
4,12,0.1,1,[659],21,1133,63,1,423,37.33451015004413,[],3
4,12,0.1,1,[659],21,1133,64,1,424,37.42277140335393,[],3
4,12,0.1,1,[659],21,1133,65,2,426,37.59929390997352,[],3
4,12,0.1,1,[659],21,1133,66,0,426,37.59929390997352,[],3
4,12,0.1,1,[392],22,1133,67,0,427,37.68755516328332,[],3
4,12,0.1,1,[426],23,1133,68,0,428,37.775816416593116,[],3
4,12,0.1,1,[79],24,1133,69,1,430,37.95233892321271,[],3
4,12,0.1,1,[79],24,1133,70,0,430,37.95233892321271,[],3
4,12,0.1,1,[307],25,1133,71,0,431,38.0406001765225,[],3
4,12,0.1,1,[457],26,1133,72,3,435,38.39364518976169,[],3
4,12,0.1,1,[457],26,1133,73,2,437,38.57016769638129,[],3
4,12,0.1,1,[457],26,1133,74,0,437,38.57016769638129,[],3
4,12,0.1,1,[267],27,1133,75,0,438,38.658428949691086,[],3
4,12,0.1,1,[500],28,1133,76,0,439,38.74669020300088,[],3
4,12,0.1,1,[320],29,1133,77,0,440,38.83495145631068,[],3
4,12,0.1,1,[1004],30,1133,78,1,442,39.01147396293027,[],3
4,12,0.1,1,[1004],30,1133,79,0,442,39.01147396293027,[],3
4,12,0.1,1,[511],31,1133,80,0,443,39.09973521624007,[],3
4,12,0.1,1,[50],32,1133,81,1,445,39.27625772285966,[],3
4,12,0.1,1,[50],32,1133,82,0,445,39.27625772285966,[],3
4,12,0.1,1,[848],33,1133,83,0,446,39.364518976169464,[],3
4,12,0.1,2,"[104, 22]",2,1133,1,12,14,1.235657546337158,[],3
4,12,0.1,2,"[104, 22]",2,1133,2,21,35,3.089143865842895,[],3
4,12,0.1,2,"[104, 22]",2,1133,3,31,66,5.825242718446602,[],3
4,12,0.1,2,"[104, 22]",2,1133,4,51,117,10.326566637246248,[],3
4,12,0.1,2,"[104, 22]",2,1133,5,62,179,15.798764342453664,[],3
4,12,0.1,2,"[104, 22]",2,1133,6,47,226,19.947043248014122,[],3
4,12,0.1,2,"[104, 22]",2,1133,7,50,276,24.360105913503972,[],3
4,12,0.1,2,"[104, 22]",2,1133,8,30,306,27.007943512797883,[],3
4,12,0.1,2,"[104, 22]",2,1133,9,19,325,28.684907325684023,[],3
4,12,0.1,2,"[104, 22]",2,1133,10,8,333,29.3909973521624,[],3
4,12,0.1,2,"[104, 22]",2,1133,11,3,336,29.655781112091788,[],3
4,12,0.1,2,"[104, 22]",2,1133,12,1,337,29.74404236540159,[],3
4,12,0.1,2,"[104, 22]",2,1133,13,1,338,29.832303618711386,[],3
4,12,0.1,2,"[104, 22]",2,1133,14,0,338,29.832303618711386,[],3
4,12,0.1,2,"[195, 353]",4,1133,15,0,340,30.008826125330977,[],3
4,12,0.1,2,"[182, 428]",6,1133,16,4,346,30.53839364518976,[],3
4,12,0.1,2,"[182, 428]",6,1133,17,3,349,30.803177405119154,[],3
4,12,0.1,2,"[182, 428]",6,1133,18,0,349,30.803177405119154,[],3
4,12,0.1,2,"[340, 105]",8,1133,19,0,351,30.979699911738745,[],3
4,12,0.1,2,"[218, 459]",10,1133,20,8,361,31.862312444836714,[],3
4,12,0.1,2,"[218, 459]",10,1133,21,13,374,33.00970873786408,[],3
4,12,0.1,2,"[218, 459]",10,1133,22,3,377,33.27449249779347,[],3
4,12,0.1,2,"[218, 459]",10,1133,23,1,378,33.36275375110326,[],3
4,12,0.1,2,"[218, 459]",10,1133,24,0,378,33.36275375110326,[],3
4,12,0.1,2,"[453, 9]",12,1133,25,0,380,33.53927625772286,[],3
4,12,0.1,2,"[56, 597]",14,1133,26,3,385,33.980582524271846,[],3
4,12,0.1,2,"[56, 597]",14,1133,27,2,387,34.15710503089144,[],3
4,12,0.1,2,"[56, 597]",14,1133,28,1,388,34.24536628420123,[],3
4,12,0.1,2,"[56, 597]",14,1133,29,1,389,34.33362753751103,[],3
4,12,0.1,2,"[56, 597]",14,1133,30,0,389,34.33362753751103,[],3
4,12,0.1,2,"[338, 142]",16,1133,31,0,391,34.510150044130626,[],3
4,12,0.1,2,"[774, 89]",18,1133,32,3,396,34.95145631067961,[],3
4,12,0.1,2,"[774, 89]",18,1133,33,5,401,35.392762577228595,[],3
4,12,0.1,2,"[774, 89]",18,1133,34,1,402,35.48102383053839,[],3
4,12,0.1,2,"[774, 89]",18,1133,35,0,402,35.48102383053839,[],3
4,12,0.1,2,"[211, 611]",20,1133,36,0,404,35.65754633715799,[],3
4,12,0.1,2,"[589, 659]",22,1133,37,3,409,36.09885260370697,[],3
4,12,0.1,2,"[589, 659]",22,1133,38,4,413,36.45189761694616,[],3
4,12,0.1,2,"[589, 659]",22,1133,39,4,417,36.80494263018535,[],3
4,12,0.1,2,"[589, 659]",22,1133,40,3,420,37.06972639011474,[],3
4,12,0.1,2,"[589, 659]",22,1133,41,4,424,37.42277140335393,[],3
4,12,0.1,2,"[589, 659]",22,1133,42,1,425,37.51103265666372,[],3
4,12,0.1,2,"[589, 659]",22,1133,43,1,426,37.59929390997352,[],3
4,12,0.1,2,"[589, 659]",22,1133,44,0,426,37.59929390997352,[],3
